Year,RegionName,AveragePrice,12m%Change,SalesVolume,FlatPrice,Flat12m%Change,MortgagePrice,Mortgage12m%Change,FTBPrice,FTB12m%Change,FOOPrice,FOO12m%Change
2015,Havering,291844.8191166667,12.623974139166668,349.0,190579.98688333333,12.345271691916667,294025.1409916667,12.611108807499997,248291.49328333334,12.577858077500002,331724.47490833333,12.659962440000001
2015,Hillingdon,352748.34532499994,15.3893780975,319.9166666666667,237933.38276666668,15.008668554166668,355623.4332083333,15.404659207500002,296071.58748333337,15.307783240000001,406273.51514166663,15.45395605583333
2015,Hounslow,351438.0741666667,8.421390644416666,277.75,282264.75210833334,8.208993252166666,351225.83069166663,8.47597969525,316223.96679166664,8.392042541583333,399900.276175,8.456797457333334
2015,Islington,643147.90565,10.054684433750001,198.5,574252.6643166667,10.095924107166667,636187.0578083333,10.075819331916666,608593.4010583333,10.056797721666667,677293.278525,10.047956797083332
2015,Kensington and Chelsea,1302102.7248333332,1.279457072416667,181.5,1135116.32275,1.498968516583333,1304229.7001666666,1.3281548230833333,1129908.352083333,1.5239218055000003,1484173.4394166667,1.057092699916667
2015,Kingston upon Thames,438002.50040833344,8.002760593833331,218.83333333333334,320760.18375,7.8319265011666666,442328.28927499993,8.003231950916666,367378.5170583334,7.992716650666668,478710.9021416667,8.01504218775
2015,Lambeth,471614.02079166664,8.788859700000001,387.25,413137.30178333336,8.739296673500002,472580.06114999996,8.778632101666668,420418.13792499993,8.807416339333333,554585.8091666666,8.763798437916668
2015,Lewisham,355049.95376666664,12.527444044083333,366.8333333333333,299096.85062499996,12.371513493666667,356865.30768333335,12.50905259975,310665.281475,12.517109468499998,422224.90027499996,12.532795769166666
2015,Merton,457702.1092583334,9.08722821875,248.66666666666666,347338.3056583333,8.862629974750002,451070.87750833336,9.123503683500001,396461.78622499993,9.170993515333333,519308.6185416667,9.012457673666667
2015,Newham,297558.14183333336,15.389552515833332,256.8333333333333,282249.0042166666,15.282534436666667,295444.36954999994,15.402313970833333,291025.9500333333,15.4234060875,303570.3397666667,15.356711950833335
2015,Redbridge,343795.29410833336,13.009428767500003,288.6666666666667,246281.42435833334,12.873395983333332,348768.672975,13.019631350000003,297031.35865,12.989966214166666,381875.2841,13.022418092500002
2015,Richmond upon Thames,618778.06755,7.463091443000001,271.5,435649.0042416666,7.4046385629166664,622799.3403500001,7.454042131083335,496605.1429416667,7.617954755833332,699432.8256583334,7.373152927916666
2015,Southwark,467867.51874166663,9.494828394916667,338.0,407022.9880249999,9.494378815583335,466719.74055,9.5127756645,410501.575775,9.517575411249998,559800.8059333332,9.44914980225
2015,Sutton,322932.13844166667,11.043963145500001,283.8333333333333,233782.47555,10.812352215083331,330049.65122500004,11.058269709916665,273657.744675,11.003950452833331,377624.2967333333,11.07993596225
2015,Tower Hamlets,421943.8370166667,10.453039348250002,348.5833333333333,410895.97790833336,10.420353628166668,420613.944725,10.445387742666666,410530.4541,10.423449040750002,433351.5139833333,10.48116281925
2015,Waltham Forest,357513.365125,13.713864135333331,291.1666666666667,289046.08255000005,13.443441213333335,356654.4491416666,13.673193495166666,340364.09197500005,13.684213588249998,372328.40987500007,13.738331000583331
2015,Wandsworth,572691.1646083334,5.3029362361666665,494.0,491811.5738916667,5.2336653640833335,573083.0401416667,5.306568392916666,500040.94475833344,5.278171665916667,662224.4489416666,5.329490147583333
2016,Barking and Dagenham,273919.6360416666,17.41822144916667,183.58333333333334,213901.9237,17.479363995000003,274728.51208333333,17.404836706666668,259890.5474583333,17.40367019583333,296141.2297083333,17.439824259166667
2016,Barnet,525939.5773,9.932416589083333,424.9166666666667,396327.1795916667,10.150786439083333,529998.3305166668,9.920044349833333,438455.50974999997,10.149822300166667,600442.3848166666,9.775643591583334
2016,Bexley,321563.508775,17.3738949475,285.6666666666667,227178.10169166667,17.468711757500003,325488.86162499996,17.371851923333335,288836.0900833334,17.432451412499997,348830.88998333336,17.330171664166667
